,Country Name,Country Code,variable,value
324,Kuwait,KWT,Adjusted savings: carbon dioxide damage (current US$),3957165204.70373
325,Kyrgyz Republic,KGZ,Adjusted savings: carbon dioxide damage (current US$),475892687.495637
326,Lao PDR,LAO,Adjusted savings: carbon dioxide damage (current US$),1266471815.75802
327,Latvia,LVA,Adjusted savings: carbon dioxide damage (current US$),294290905.387054
328,Lebanon,LBN,Adjusted savings: carbon dioxide damage (current US$),982862110.226878
329,Lesotho,LSO,Adjusted savings: carbon dioxide damage (current US$),94084514.1744076
330,Liberia,LBR,Adjusted savings: carbon dioxide damage (current US$),68383621.4547058
331,Libya,LBY,Adjusted savings: carbon dioxide damage (current US$),3943413164.57643
332,Liechtenstein,LIE,Adjusted savings: carbon dioxide damage (current US$),1928467.17819672
333,Lithuania,LTU,Adjusted savings: carbon dioxide damage (current US$),547780643.095165
334,Luxembourg,LUX,Adjusted savings: carbon dioxide damage (current US$),346100478.736369
335,"Macao SAR, China",MAC,Adjusted savings: carbon dioxide damage (current US$),87686690.1190583
336,Madagascar,MDG,Adjusted savings: carbon dioxide damage (current US$),230147340.515356
337,Malawi,MWI,Adjusted savings: carbon dioxide damage (current US$),53953946.9167655
338,Malaysia,MYS,Adjusted savings: carbon dioxide damage (current US$),11122721382.2644
339,Maldives,MDV,Adjusted savings: carbon dioxide damage (current US$),77372816.8087976
340,Mali,MLI,Adjusted savings: carbon dioxide damage (current US$),181065630.039069
341,Malta,MLT,Adjusted savings: carbon dioxide damage (current US$),48085289.8243993
342,Marshall Islands,MHL,Adjusted savings: carbon dioxide damage (current US$),6469483.88460122
343,Mauritania,MRT,Adjusted savings: carbon dioxide damage (current US$),132009832.537267
344,Mauritius,MUS,Adjusted savings: carbon dioxide damage (current US$),186148364.81126
345,Mexico,MEX,Adjusted savings: carbon dioxide damage (current US$),19447352607.7458
346,"Micronesia, Fed. Sts.",FSM,Adjusted savings: carbon dioxide damage (current US$),6369507.91191565
347,Moldova,MDA,Adjusted savings: carbon dioxide damage (current US$),218528316.982052
348,Monaco,MCO,Adjusted savings: carbon dioxide damage (current US$),
349,Mongolia,MNG,Adjusted savings: carbon dioxide damage (current US$),1373410552.08987
350,Montenegro,MNE,Adjusted savings: carbon dioxide damage (current US$),89547765.5806225
351,Morocco,MAR,Adjusted savings: carbon dioxide damage (current US$),2626936104.21298
352,Mozambique,MOZ,Adjusted savings: carbon dioxide damage (current US$),468139452.687442
353,Myanmar,MMR,Adjusted savings: carbon dioxide damage (current US$),1235367081.81709
354,Namibia,NAM,Adjusted savings: carbon dioxide damage (current US$),171750766.716242
355,Nauru,NRU,Adjusted savings: carbon dioxide damage (current US$),2018213.73361411
356,Nepal,NPL,Adjusted savings: carbon dioxide damage (current US$),576095613.982343
357,Netherlands,NLD,Adjusted savings: carbon dioxide damage (current US$),7248322744.05167
358,New Caledonia,NCL,Adjusted savings: carbon dioxide damage (current US$),251282589.82893
359,New Zealand,NZL,Adjusted savings: carbon dioxide damage (current US$),1463203089.68721
360,Nicaragua,NIC,Adjusted savings: carbon dioxide damage (current US$),205618067.37373
361,Niger,NER,Adjusted savings: carbon dioxide damage (current US$),121258919.109065
362,Nigeria,NGA,Adjusted savings: carbon dioxide damage (current US$),4932033014.8686
363,North Macedonia,MKD,Adjusted savings: carbon dioxide damage (current US$),259978179.803957
364,Northern Mariana Islands,MNP,Adjusted savings: carbon dioxide damage (current US$),
365,Norway,NOR,Adjusted savings: carbon dioxide damage (current US$),1615139103.70189
366,Oman,OMN,Adjusted savings: carbon dioxide damage (current US$),2682992216.85449
367,Pakistan,PAK,Adjusted savings: carbon dioxide damage (current US$),9009278197.88675
368,Palau,PLW,Adjusted savings: carbon dioxide damage (current US$),8651739.72045383
369,Panama,PAN,Adjusted savings: carbon dioxide damage (current US$),468002006.883065
370,Papua New Guinea,PNG,Adjusted savings: carbon dioxide damage (current US$),315386901.305676
371,Paraguay,PRY,Adjusted savings: carbon dioxide damage (current US$),337721033.169218
372,Peru,PER,Adjusted savings: carbon dioxide damage (current US$),2426500523.21426
373,Philippines,PHL,Adjusted savings: carbon dioxide damage (current US$),6058077692.99782
374,Poland,POL,Adjusted savings: carbon dioxide damage (current US$),12541074024.1923
375,Portugal,PRT,Adjusted savings: carbon dioxide damage (current US$),2060925777.03191
376,Puerto Rico,PRI,Adjusted savings: carbon dioxide damage (current US$),159722766.247736
377,Qatar,QAT,Adjusted savings: carbon dioxide damage (current US$),3949966430.04005
378,Romania,ROU,Adjusted savings: carbon dioxide damage (current US$),2790869420.68755
379,Russian Federation,RUS,Adjusted savings: carbon dioxide damage (current US$),72938950283.3902
380,Rwanda,RWA,Adjusted savings: carbon dioxide damage (current US$),58017984.1904364
381,Samoa,WSM,Adjusted savings: carbon dioxide damage (current US$),11297195.738253
382,San Marino,SMR,Adjusted savings: carbon dioxide damage (current US$),
383,Sao Tome and Principe,STP,Adjusted savings: carbon dioxide damage (current US$),5279597.16480697
384,Saudi Arabia,SAU,Adjusted savings: carbon dioxide damage (current US$),23771030016.568
385,Senegal,SEN,Adjusted savings: carbon dioxide damage (current US$),629822834.615806
386,Serbia,SRB,Adjusted savings: carbon dioxide damage (current US$),1830922963.19999
387,Seychelles,SYC,Adjusted savings: carbon dioxide damage (current US$),23328777.9896846
388,Sierra Leone,SLE,Adjusted savings: carbon dioxide damage (current US$),54458371.7282369
389,Singapore,SGP,Adjusted savings: carbon dioxide damage (current US$),1694192642.23042
390,Sint Maarten (Dutch part),SXM,Adjusted savings: carbon dioxide damage (current US$),
391,Slovak Republic,SVK,Adjusted savings: carbon dioxide damage (current US$),1278988517.32841
392,Slovenia,SVN,Adjusted savings: carbon dioxide damage (current US$),525006631.133413
393,Solomon Islands,SLB,Adjusted savings: carbon dioxide damage (current US$),6766722.35405294
394,Somalia,SOM,Adjusted savings: carbon dioxide damage (current US$),26923134.6245283
395,South Africa,ZAF,Adjusted savings: carbon dioxide damage (current US$),18616818998.3889
396,South Sudan,SSD,Adjusted savings: carbon dioxide damage (current US$),62034613.4302259
397,Spain,ESP,Adjusted savings: carbon dioxide damage (current US$),9575721376.32356
398,Sri Lanka,LKA,Adjusted savings: carbon dioxide damage (current US$),1070763971.06171
399,St. Kitts and Nevis,KNA,Adjusted savings: carbon dioxide damage (current US$),9926631.29401158
400,St. Lucia,LCA,Adjusted savings: carbon dioxide damage (current US$),18276199.2067351
401,St. Martin (French part),MAF,Adjusted savings: carbon dioxide damage (current US$),
402,St. Vincent and the Grenadines,VCT,Adjusted savings: carbon dioxide damage (current US$),8894210.0247117
403,Sudan,SDN,Adjusted savings: carbon dioxide damage (current US$),794739993.703243
404,Suriname,SUR,Adjusted savings: carbon dioxide damage (current US$),68891363.5844268
405,Sweden,SWE,Adjusted savings: carbon dioxide damage (current US$),1677637743.42202
406,Switzerland,CHE,Adjusted savings: carbon dioxide damage (current US$),1360528882.08852
407,Syrian Arab Republic,SYR,Adjusted savings: carbon dioxide damage (current US$),543972606.6378
408,Tajikistan,TJK,Adjusted savings: carbon dioxide damage (current US$),274640973.605237
409,Tanzania,TZA,Adjusted savings: carbon dioxide damage (current US$),655434382.48944
410,Thailand,THA,Adjusted savings: carbon dioxide damage (current US$),12645495056.5678
411,Timor-Leste,TLS,Adjusted savings: carbon dioxide damage (current US$),28392674.5317464
412,Togo,TGO,Adjusted savings: carbon dioxide damage (current US$),141137158.25697
413,Tonga,TON,Adjusted savings: carbon dioxide damage (current US$),5231184.23115215
414,Trinidad and Tobago,TTO,Adjusted savings: carbon dioxide damage (current US$),1728626729.01879
415,Tunisia,TUN,Adjusted savings: carbon dioxide damage (current US$),1303419918.37123
416,Turkey,TUR,Adjusted savings: carbon dioxide damage (current US$),15909914356.1014
417,Turkmenistan,TKM,Adjusted savings: carbon dioxide damage (current US$),2965048288.55495
418,Turks and Caicos Islands,TCA,Adjusted savings: carbon dioxide damage (current US$),10062483.145133
419,Tuvalu,TUV,Adjusted savings: carbon dioxide damage (current US$),511664.30343016
420,Uganda,UGA,Adjusted savings: carbon dioxide damage (current US$),286105188.423757
421,Ukraine,UKR,Adjusted savings: carbon dioxide damage (current US$),8215165042.01383
422,United Arab Emirates,ARE,Adjusted savings: carbon dioxide damage (current US$),9274702865.27338
423,United Kingdom,GBR,Adjusted savings: carbon dioxide damage (current US$),14143484325.8595
424,United States,USA,Adjusted savings: carbon dioxide damage (current US$),201951882722.14
425,Uruguay,URY,Adjusted savings: carbon dioxide damage (current US$),251669921.709189
426,Uzbekistan,UZB,Adjusted savings: carbon dioxide damage (current US$),3269581184.71145
427,Vanuatu,VUT,Adjusted savings: carbon dioxide damage (current US$),7028058.30723233
428,"Venezuela, RB",VEN,Adjusted savings: carbon dioxide damage (current US$),6692464831.54607
429,Vietnam,VNM,Adjusted savings: carbon dioxide damage (current US$),9747931920.03185
430,Virgin Islands (U.S.),VIR,Adjusted savings: carbon dioxide damage (current US$),
431,West Bank and Gaza,PSE,Adjusted savings: carbon dioxide damage (current US$),139746908.691151
432,World,WLD,Adjusted savings: carbon dioxide damage (current US$),
433,"Yemen, Rep.",YEM,Adjusted savings: carbon dioxide damage (current US$),390500817.400278
434,Zambia,ZMB,Adjusted savings: carbon dioxide damage (current US$),265673530.154753
435,Zimbabwe,ZWE,Adjusted savings: carbon dioxide damage (current US$),427494550.814382
436,Afghanistan,AFG,Adjusted savings: particulate emission damage (% of GNI),2.66143059354109
437,Albania,ALB,Adjusted savings: particulate emission damage (% of GNI),0.263742336486433
438,Algeria,DZA,Adjusted savings: particulate emission damage (% of GNI),0.33964964484659
439,American Samoa,ASM,Adjusted savings: particulate emission damage (% of GNI),
440,Andorra,AND,Adjusted savings: particulate emission damage (% of GNI),
441,Angola,AGO,Adjusted savings: particulate emission damage (% of GNI),0.719338896639925
442,Antigua and Barbuda,ATG,Adjusted savings: particulate emission damage (% of GNI),
443,Argentina,ARG,Adjusted savings: particulate emission damage (% of GNI),0.146851007914347
444,Armenia,ARM,Adjusted savings: particulate emission damage (% of GNI),0.321118002191282
445,Aruba,ABW,Adjusted savings: particulate emission damage (% of GNI),
446,Australia,AUS,Adjusted savings: particulate emission damage (% of GNI),0.0198167737577475
447,Austria,AUT,Adjusted savings: particulate emission damage (% of GNI),0.0396706940124655
448,Azerbaijan,AZE,Adjusted savings: particulate emission damage (% of GNI),0.185893973283277
449,"Bahamas, The",BHS,Adjusted savings: particulate emission damage (% of GNI),0.122030322522514
450,Bahrain,BHR,Adjusted savings: particulate emission damage (% of GNI),0.16934700613757
451,Bangladesh,BGD,Adjusted savings: particulate emission damage (% of GNI),0.689655398444972
452,Barbados,BRB,Adjusted savings: particulate emission damage (% of GNI),0.252344335586208
453,Belarus,BLR,Adjusted savings: particulate emission damage (% of GNI),0.185112838256735
454,Belgium,BEL,Adjusted savings: particulate emission damage (% of GNI),0.0467293714150316
455,Belize,BLZ,Adjusted savings: particulate emission damage (% of GNI),0.344382674548777
456,Benin,BEN,Adjusted savings: particulate emission damage (% of GNI),2.18138096571498
457,Bermuda,BMU,Adjusted savings: particulate emission damage (% of GNI),
458,Bhutan,BTN,Adjusted savings: particulate emission damage (% of GNI),1.33247636395054
459,Bolivia,BOL,Adjusted savings: particulate emission damage (% of GNI),0.430009078593651
460,Bosnia and Herzegovina,BIH,Adjusted savings: particulate emission damage (% of GNI),0.387299325966625
461,Botswana,BWA,Adjusted savings: particulate emission damage (% of GNI),0.463253393618115
462,Brazil,BRA,Adjusted savings: particulate emission damage (% of GNI),0.167291263929769
463,British Virgin Islands,VGB,Adjusted savings: particulate emission damage (% of GNI),
464,Brunei Darussalam,BRN,Adjusted savings: particulate emission damage (% of GNI),0.0429488692548848
465,Bulgaria,BGR,Adjusted savings: particulate emission damage (% of GNI),0.322512275259891
466,Burkina Faso,BFA,Adjusted savings: particulate emission damage (% of GNI),2.48457105132736
467,Burundi,BDI,Adjusted savings: particulate emission damage (% of GNI),1.96306298713991
468,Cabo Verde,CPV,Adjusted savings: particulate emission damage (% of GNI),0.422284776957453
469,Cambodia,KHM,Adjusted savings: particulate emission damage (% of GNI),0.49780185554034
470,Cameroon,CMR,Adjusted savings: particulate emission damage (% of GNI),1.3547567040776
471,Canada,CAN,Adjusted savings: particulate emission damage (% of GNI),0.033121416420037
472,Cayman Islands,CYM,Adjusted savings: particulate emission damage (% of GNI),
473,Central African Republic,CAF,Adjusted savings: particulate emission damage (% of GNI),0.898377907455037
474,Chad,TCD,Adjusted savings: particulate emission damage (% of GNI),3.6382466675948
475,Channel Islands,CHI,Adjusted savings: particulate emission damage (% of GNI),
476,Chile,CHL,Adjusted savings: particulate emission damage (% of GNI),0.125314421421598
477,China,CHN,Adjusted savings: particulate emission damage (% of GNI),0.446625329113812
478,Colombia,COL,Adjusted savings: particulate emission damage (% of GNI),0.160455967700011
479,Comoros,COM,Adjusted savings: particulate emission damage (% of GNI),1.2648491526702
480,"Congo, Dem. Rep.",COD,Adjusted savings: particulate emission damage (% of GNI),1.67119467802252
481,"Congo, Rep.",COG,Adjusted savings: particulate emission damage (% of GNI),1.49155967759364
482,Costa Rica,CRI,Adjusted savings: particulate emission damage (% of GNI),0.11898831423824
483,Cote d'Ivoire,CIV,Adjusted savings: particulate emission damage (% of GNI),1.87931452759616
484,Croatia,HRV,Adjusted savings: particulate emission damage (% of GNI),0.109595136866829
485,Cuba,CUB,Adjusted savings: particulate emission damage (% of GNI),0.144978752147824
486,Curacao,CUW,Adjusted savings: particulate emission damage (% of GNI),
487,Cyprus,CYP,Adjusted savings: particulate emission damage (% of GNI),0.0874385055871002
488,Czech Republic,CZE,Adjusted savings: particulate emission damage (% of GNI),0.0989001006124795
489,Denmark,DNK,Adjusted savings: particulate emission damage (% of GNI),0.0441380869272793
490,Djibouti,DJI,Adjusted savings: particulate emission damage (% of GNI),0.936514190698136
491,Dominica,DMA,Adjusted savings: particulate emission damage (% of GNI),
492,Dominican Republic,DOM,Adjusted savings: particulate emission damage (% of GNI),0.326187486936268
493,Ecuador,ECU,Adjusted savings: particulate emission damage (% of GNI),0.284387841227686
494,"Egypt, Arab Rep.",EGY,Adjusted savings: particulate emission damage (% of GNI),0.692946308910194
495,El Salvador,SLV,Adjusted savings: particulate emission damage (% of GNI),0.265475451445817
496,Equatorial Guinea,GNQ,Adjusted savings: particulate emission damage (% of GNI),0.685721369399431
497,Eritrea,ERI,Adjusted savings: particulate emission damage (% of GNI),
498,Estonia,EST,Adjusted savings: particulate emission damage (% of GNI),0.0311365737510871
499,Eswatini,SWZ,Adjusted savings: particulate emission damage (% of GNI),1.25486712168777
500,Ethiopia,ETH,Adjusted savings: particulate emission damage (% of GNI),0.706996895995815
501,Faroe Islands,FRO,Adjusted savings: particulate emission damage (% of GNI),
502,Fiji,FJI,Adjusted savings: particulate emission damage (% of GNI),0.566320351789888
503,Finland,FIN,Adjusted savings: particulate emission damage (% of GNI),0.0110058891822956
504,France,FRA,Adjusted savings: particulate emission damage (% of GNI),0.0386189131854611
505,French Polynesia,PYF,Adjusted savings: particulate emission damage (% of GNI),
506,Gabon,GAB,Adjusted savings: particulate emission damage (% of GNI),0.27381571175
507,"Gambia, The",GMB,Adjusted savings: particulate emission damage (% of GNI),1.41144120557019
508,Georgia,GEO,Adjusted savings: particulate emission damage (% of GNI),0.43603590330026
509,Germany,DEU,Adjusted savings: particulate emission damage (% of GNI),0.0629013251947292
510,Ghana,GHA,Adjusted savings: particulate emission damage (% of GNI),1.029132839652
511,Gibraltar,GIB,Adjusted savings: particulate emission damage (% of GNI),
512,Greece,GRC,Adjusted savings: particulate emission damage (% of GNI),0.110851292236944
513,Greenland,GRL,Adjusted savings: particulate emission damage (% of GNI),
514,Grenada,GRD,Adjusted savings: particulate emission damage (% of GNI),
